Anio,Mes,DEPARTAMENTO,Region,IPC_Regional_Actual,IPC_Regional_Anterior,Inflacion_regional,Proporcion_Regional,Poblacion_pais,Poblacion_Dpto,Prop_Depto,Contribucion_Inflacion_Depto
2022,Octubre,Sololá,Reg VI,151.47,138.59,9.293599827,0.116986102,17357886,481114,0.027717315,0.257593637
2022,Noviembre,Sololá,Reg VI,152.16,139.36,9.184845006,0.116986102,17357886,481114,0.027717315,0.254579245
2022,Diciembre,Sololá,Reg VI,152.78,140.07,9.074034411,0.116986102,17357886,481114,0.027717315,0.251507873
2022,Enero,Suchitepéquez,Reg VI,139.86,136.55,2.424020505,0.150629508,17357886,619475,0.03568839,0.086509388
2022,Febrero,Suchitepéquez,Reg VI,139.99,135.62,3.222238608,0.150629508,17357886,619475,0.03568839,0.114996507
2022,Marzo,Suchitepéquez,Reg VI,141.93,136.18,4.222352768,0.150629508,17357886,619475,0.03568839,0.150688971
2022,Abril,Suchitepéquez,Reg VI,142.74,136.43,4.62508246,0.150629508,17357886,619475,0.03568839,0.165061745
2022,Mayo,Suchitepéquez,Reg VI,145.27,136.45,6.463906193,0.150629508,17357886,619475,0.03568839,0.230686403
2022,Junio,Suchitepéquez,Reg VI,147.77,136.9,7.940102264,0.150629508,17357886,619475,0.03568839,0.283369464
2022,Julio,Suchitepéquez,Reg VI,149.27,137.37,8.662735677,0.150629508,17357886,619475,0.03568839,0.309159087
2022,Agosto,Suchitepéquez,Reg VI,150.8,137.61,9.585059225,0.150629508,17357886,619475,0.03568839,0.342075329
2022,Septiembre,Suchitepéquez,Reg VI,150.48,137.96,9.07509423,0.150629508,17357886,619475,0.03568839,0.323875499
2022,Octubre,Suchitepéquez,Reg VI,151.47,138.59,9.293599827,0.150629508,17357886,619475,0.03568839,0.331673612
2022,Noviembre,Suchitepéquez,Reg VI,152.16,139.36,9.184845006,0.150629508,17357886,619475,0.03568839,0.327792328
2022,Diciembre,Suchitepéquez,Reg VI,152.78,140.07,9.074034411,0.150629508,17357886,619475,0.03568839,0.323837676
2022,Enero,Totonicapán,Reg VI,139.86,136.55,2.424020505,0.12180717,17357886,500941,0.028859563,0.069956172
2022,Febrero,Totonicapán,Reg VI,139.99,135.62,3.222238608,0.12180717,17357886,500941,0.028859563,0.092992397
2022,Marzo,Totonicapán,Reg VI,141.93,136.18,4.222352768,0.12180717,17357886,500941,0.028859563,0.121855255
2022,Abril,Totonicapán,Reg VI,142.74,136.43,4.62508246,0.12180717,17357886,500941,0.028859563,0.133477857
2022,Mayo,Totonicapán,Reg VI,145.27,136.45,6.463906193,0.12180717,17357886,500941,0.028859563,0.186545506
2022,Junio,Totonicapán,Reg VI,147.77,136.9,7.940102264,0.12180717,17357886,500941,0.028859563,0.229147879
2022,Julio,Totonicapán,Reg VI,149.27,137.37,8.662735677,0.12180717,17357886,500941,0.028859563,0.250002764
2022,Agosto,Totonicapán,Reg VI,150.8,137.61,9.585059225,0.12180717,17357886,500941,0.028859563,0.276620618
2022,Septiembre,Totonicapán,Reg VI,150.48,137.96,9.07509423,0.12180717,17357886,500941,0.028859563,0.261903251
2022,Octubre,Totonicapán,Reg VI,151.47,138.59,9.293599827,0.12180717,17357886,500941,0.028859563,0.268209227
2022,Noviembre,Totonicapán,Reg VI,152.16,139.36,9.184845006,0.12180717,17357886,500941,0.028859563,0.265070611
2022,Diciembre,Totonicapán,Reg VI,152.78,140.07,9.074034411,0.12180717,17357886,500941,0.028859563,0.261872665
2022,Enero,Zacapa,Reg III,144.49,138.83,4.076928618,0.198744132,17357886,273207,0.015739647,0.064169418
2022,Febrero,Zacapa,Reg III,145.29,139.03,4.502625333,0.198744132,17357886,273207,0.015739647,0.070869734
2022,Marzo,Zacapa,Reg III,148.36,139.43,6.404647493,0.198744132,17357886,273207,0.015739647,0.100806891
2022,Abril,Zacapa,Reg III,149.36,140.31,6.450003564,0.198744132,17357886,273207,0.015739647,0.10152078
2022,Mayo,Zacapa,Reg III,151.31,140.72,7.525582717,0.198744132,17357886,273207,0.015739647,0.118450016
2022,Junio,Zacapa,Reg III,153.02,140.95,8.563320326,0.198744132,17357886,273207,0.015739647,0.13478364
2022,Julio,Zacapa,Reg III,154.63,141.28,9.449320498,0.198744132,17357886,273207,0.015739647,0.14872897
2022,Agosto,Zacapa,Reg III,155.34,141.31,9.928525936,0.198744132,17357886,273207,0.015739647,0.156271494
2022,Septiembre,Zacapa,Reg III,155.98,141.39,10.31897588,0.198744132,17357886,273207,0.015739647,0.162417039
2022,Octubre,Zacapa,Reg III,157.69,142.1,10.97114708,0.198744132,17357886,273207,0.015739647,0.172681983
2022,Noviembre,Zacapa,Reg III,157.66,143.02,10.23633058,0.198744132,17357886,273207,0.015739647,0.161116231
2022,Diciembre,Zacapa,Reg III,158.65,143.98,10.18891513,0.198744132,17357886,273207,0.015739647,0.160369928
2023,Enero,Alta Verapaz,Reg II,251.13,223.78,12.22182501,0.803243172,17602431,1407025,0.079933561,0.976934
2023,Febrero,Alta Verapaz,Reg II,257.22,225.34,14.14751043,0.803243172,17602431,1407025,0.079933561,1.130860894
2023,Marzo,Alta Verapaz,Reg II,259.3,227.69,13.88291098,0.803243172,17602431,1407025,0.079933561,1.109710518
2023,Abril,Alta Verapaz,Reg II,257.6,229.18,12.40073305,0.803243172,17602431,1407025,0.079933561,0.991234757
2023,Mayo,Alta Verapaz,Reg II,254.8,230.4,10.59027778,0.803243172,17602431,1407025,0.079933561,0.84651862
2023,Junio,Alta Verapaz,Reg II,257.91,239.08,7.876024762,0.803243172,17602431,1407025,0.079933561,0.629558709
2023,Julio,Alta Verapaz,Reg II,264.64,245.7,7.708587709,0.803243172,17602431,1407025,0.079933561,0.616174869
2023,Agosto,Alta Verapaz,Reg II,266.53,249.4,6.868484362,0.803243172,17602431,1407025,0.079933561,0.549022417
2023,Septiembre,Alta Verapaz,Reg II,265.1,249.05,6.444489058,0.803243172,17602431,1407025,0.079933561,0.515130962
2023,Octubre,Alta Verapaz,Reg II,265.14,250.41,5.882352941,0.803243172,17602431,1407025,0.079933561,0.47019742
2023,Noviembre,Alta Verapaz,Reg II,263.61,248.03,6.281498206,0.803243172,17602431,1407025,0.079933561,0.502102523
2023,Diciembre,Alta Verapaz,Reg II,267.15,247.87,7.778270868,0.803243172,17602431,1407025,0.079933561,0.621744892
2023,Enero,Baja Verapaz,Reg II,251.13,223.78,12.22182501,0.196756828,17602431,344655,0.019579966,0.239302918
2023,Febrero,Baja Verapaz,Reg II,257.22,225.34,14.14751043,0.196756828,17602431,344655,0.019579966,0.277007773
2023,Marzo,Baja Verapaz,Reg II,259.3,227.69,13.88291098,0.196756828,17602431,344655,0.019579966,0.271826924
2023,Abril,Baja Verapaz,Reg II,257.6,229.18,12.40073305,0.196756828,17602431,344655,0.019579966,0.242805931
2023,Mayo,Baja Verapaz,Reg II,254.8,230.4,10.59027778,0.196756828,17602431,344655,0.019579966,0.207357279
2023,Junio,Baja Verapaz,Reg II,257.91,239.08,7.876024762,0.196756828,17602431,344655,0.019579966,0.154212297
2023,Julio,Baja Verapaz,Reg II,264.64,245.7,7.708587709,0.196756828,17602431,344655,0.019579966,0.150933885
2023,Agosto,Baja Verapaz,Reg II,266.53,249.4,6.868484362,0.196756828,17602431,344655,0.019579966,0.13448469
2023,Septiembre,Baja Verapaz,Reg II,265.1,249.05,6.444489058,0.196756828,17602431,344655,0.019579966,0.126182876
2023,Octubre,Baja Verapaz,Reg II,265.14,250.41,5.882352941,0.196756828,17602431,344655,0.019579966,0.11517627
2023,Noviembre,Baja Verapaz,Reg II,263.61,248.03,6.281498206,0.196756828,17602431,344655,0.019579966,0.122991521
2023,Diciembre,Baja Verapaz,Reg II,267.15,247.87,7.778270868,0.196756828,17602431,344655,0.019579966,0.152298279
2023,Enero,Chimaltenango,Reg V,154.39,141.1,9.418851878,0.38516412,17602431,771887,0.043851159,0.413027571
2023,Febrero,Chimaltenango,Reg V,154.91,141.06,9.818516943,0.38516412,17602431,771887,0.043851159,0.430553347
2023,Marzo,Chimaltenango,Reg V,155.45,143.74,8.14665368,0.38516412,17602431,771887,0.043851159,0.357240206
2023,Abril,Chimaltenango,Reg V,155.76,144.43,7.844630617,0.38516412,17602431,771887,0.043851159,0.343996144
2023,Mayo,Chimaltenango,Reg V,155.24,147.17,5.483454508,0.38516412,17602431,771887,0.043851159,0.240455835
2023,Junio,Chimaltenango,Reg V,155.01,148.61,4.306574255,0.38516412,17602431,771887,0.043851159,0.188848272
2023,Julio,Chimaltenango,Reg V,155.48,150.37,3.398284232,0.38516412,17602431,771887,0.043851159,0.149018702
2023,Agosto,Chimaltenango,Reg V,156.64,151.26,3.556789634,0.38516412,17602431,771887,0.043851159,0.155969348
2023,Septiembre,Chimaltenango,Reg V,158.38,152.18,4.074122749,0.38516412,17602431,771887,0.043851159,0.178655004
2023,Octubre,Chimaltenango,Reg V,160.36,153.58,4.414637323,0.38516412,17602431,771887,0.043851159,0.193586963
2023,Noviembre,Chimaltenango,Reg V,159.31,153.8,3.582574772,0.38516412,17602431,771887,0.043851159,0.157100056
2023,Diciembre,Chimaltenango,Reg V,159.41,154.16,3.405552673,0.38516412,17602431,771887,0.043851159,0.149337432
2023,Enero,Chiquimula,Reg III,158.84,144.49,9.931483148,0.330372435,17602431,459294,0.026092646,0.259138674
2023,Febrero,Chiquimula,Reg III,158.73,145.29,9.250464588,0.330372435,17602431,459294,0.026092646,0.241369097
2023,Marzo,Chiquimula,Reg III,159.78,148.36,7.697492586,0.330372435,17602431,459294,0.026092646,0.200847949
2023,Abril,Chiquimula,Reg III,160.22,149.36,7.271023032,0.330372435,17602431,459294,0.026092646,0.18972023
2023,Mayo,Chiquimula,Reg III,160.16,151.31,5.848919437,0.330372435,17602431,459294,0.026092646,0.152613784
2023,Junio,Chiquimula,Reg III,159.97,153.02,4.541889949,0.330372435,17602431,459294,0.026092646,0.118509926
2023,Julio,Chiquimula,Reg III,161.34,154.63,4.339390804,0.330372435,17602431,459294,0.026092646,0.113226188
2023,Agosto,Chiquimula,Reg III,162.08,155.34,4.338869576,0.330372435,17602431,459294,0.026092646,0.113212588
2023,Septiembre,Chiquimula,Reg III,162.84,155.98,4.397999744,0.330372435,17602431,459294,0.026092646,0.11475545
2023,Octubre,Chiquimula,Reg III,164.58,157.69,4.369332234,0.330372435,17602431,459294,0.026092646,0.114007439
2023,Noviembre,Chiquimula,Reg III,162.45,157.66,3.038183433,0.330372435,17602431,459294,0.026092646,0.079274245
2023,Diciembre,Chiquimula,Reg III,162.35,158.65,2.33217775,0.330372435,17602431,459294,0.026092646,0.060852688
2023,Enero,El Progreso,Reg III,158.84,144.49,9.931483148,0.141643367,17602431,196917,0.011186921,0.111102715
2023,Febrero,El Progreso,Reg III,158.73,145.29,9.250464588,0.141643367,17602431,196917,0.011186921,0.103484214
2023,Marzo,El Progreso,Reg III,159.78,148.36,7.697492586,0.141643367,17602431,196917,0.011186921,0.086111239
2023,Abril,El Progreso,Reg III,160.22,149.36,7.271023032,0.141643367,17602431,196917,0.011186921,0.081340358
2023,Mayo,El Progreso,Reg III,160.16,151.31,5.848919437,0.141643367,17602431,196917,0.011186921,0.065431398
2023,Junio,El Progreso,Reg III,159.97,153.02,4.541889949,0.141643367,17602431,196917,0.011186921,0.050809763
2023,Julio,El Progreso,Reg III,161.34,154.63,4.339390804,0.141643367,17602431,196917,0.011186921,0.048544421
2023,Agosto,El Progreso,Reg III,162.08,155.34,4.338869576,0.141643367,17602431,196917,0.011186921,0.04853859
2023,Septiembre,El Progreso,Reg III,162.84,155.98,4.397999744,0.141643367,17602431,196917,0.011186921,0.049200074
2023,Octubre,El Progreso,Reg III,164.58,157.69,4.369332234,0.141643367,17602431,196917,0.011186921,0.048879373
2023,Noviembre,El Progreso,Reg III,162.45,157.66,3.038183433,0.141643367,17602431,196917,0.011186921,0.033987917
2023,Diciembre,El Progreso,Reg III,162.35,158.65,2.33217775,0.141643367,17602431,196917,0.011186921,0.026089888
2023,Enero,Escuintla,Reg V,154.39,141.1,9.418851878,0.411010321,17602431,823684,0.046793764,0.440743531
2023,Febrero,Escuintla,Reg V,154.91,141.06,9.818516943,0.411010321,17602431,823684,0.046793764,0.459445364
2023,Marzo,Escuintla,Reg V,155.45,143.74,8.14665368,0.411010321,17602431,823684,0.046793764,0.381212589
2023,Abril,Escuintla,Reg V,155.76,144.43,7.844630617,0.411010321,17602431,823684,0.046793764,0.367079793
2023,Mayo,Escuintla,Reg V,155.24,147.17,5.483454508,0.411010321,17602431,823684,0.046793764,0.256591476
2023,Junio,Escuintla,Reg V,155.01,148.61,4.306574255,0.411010321,17602431,823684,0.046793764,0.201520819
2023,Julio,Escuintla,Reg V,155.48,150.37,3.398284232,0.411010321,17602431,823684,0.046793764,0.15901851
2023,Agosto,Escuintla,Reg V,156.64,151.26,3.556789634,0.411010321,17602431,823684,0.046793764,0.166435574
2023,Septiembre,Escuintla,Reg V,158.38,152.18,4.074122749,0.411010321,17602431,823684,0.046793764,0.190643538
2023,Octubre,Escuintla,Reg V,160.36,153.58,4.414637323,0.411010321,17602431,823684,0.046793764,0.206577497
2023,Noviembre,Escuintla,Reg V,159.31,153.8,3.582574772,0.411010321,17602431,823684,0.046793764,0.167642158
2023,Diciembre,Escuintla,Reg V,159.41,154.16,3.405552673,0.411010321,17602431,823684,0.046793764,0.159358628
2023,Enero,Guatemala,Reg I,141.5,130.36,8.545566125,1,17602431,3639725,0.206773996,1.767000857
2023,Febrero,Guatemala,Reg I,140.94,131.14,7.472929693,1,17602431,3639725,0.206773996,1.545207536
2023,Marzo,Guatemala,Reg I,140.95,133.13,5.873957786,1,17602431,3639725,0.206773996,1.214581725
2023,Abril,Guatemala,Reg I,141.87,134.01,5.865233938,1,17602431,3639725,0.206773996,1.21277786
2023,Mayo,Guatemala,Reg I,141.06,135.93,3.774001324,1,17602431,3639725,0.206773996,0.780365335
2023,Junio,Guatemala,Reg I,140.99,136.68,3.153350893,1,17602431,3639725,0.206773996,0.652030965
2023,Julio,Guatemala,Reg I,141.53,137.13,3.208634143,1,17602431,3639725,0.206773996,0.663462104
2023,Agosto,Guatemala,Reg I,142,137.96,2.928385039,1,17602431,3639725,0.206773996,0.605513877
2023,Septiembre,Guatemala,Reg I,142.38,139.06,2.387458651,1,17602431,3639725,0.206773996,0.493664366
2023,Octubre,Guatemala,Reg I,143.28,140.63,1.884377444,1,17602431,3639725,0.206773996,0.389640254
2023,Noviembre,Guatemala,Reg I,143.45,141.15,1.629472193,1,17602431,3639725,0.206773996,0.336932477
2023,Diciembre,Guatemala,Reg I,143.7,141.48,1.569126378,1,17602431,3639725,0.206773996,0.324454532
2023,Enero,Huehuetenango,Reg VII,227.34,205.68,10.53092182,0.565008992,17602431,1454019,0.082603306,0.869888961
2023,Febrero,Huehuetenango,Reg VII,232.92,206.62,12.72868067,0.565008992,17602431,1454019,0.082603306,1.051431109
2023,Marzo,Huehuetenango,Reg VII,234.5,209.72,11.81575434,0.565008992,17602431,1454019,0.082603306,0.976020375
2023,Abril,Huehuetenango,Reg VII,234.72,210.09,11.72354705,0.565008992,17602431,1454019,0.082603306,0.968403748
2023,Mayo,Huehuetenango,Reg VII,234.15,211.97,10.46374487,0.565008992,17602431,1454019,0.082603306,0.864339923
2023,Junio,Huehuetenango,Reg VII,235.72,220.36,6.970412053,0.565008992,17602431,1454019,0.082603306,0.575779082
2023,Julio,Huehuetenango,Reg VII,238.29,225.71,5.573523548,0.565008992,17602431,1454019,0.082603306,0.460391473
2023,Agosto,Huehuetenango,Reg VII,239.98,225.93,6.218740318,0.565008992,17602431,1454019,0.082603306,0.513688511
2023,Septiembre,Huehuetenango,Reg VII,241.05,225.54,6.876828944,0.565008992,17602431,1454019,0.082603306,0.568048808
2023,Octubre,Huehuetenango,Reg VII,248.21,227.54,9.084117078,0.565008992,17602431,1454019,0.082603306,0.750378106
2023,Noviembre,Huehuetenango,Reg VII,243.57,225.05,8.229282382,0.565008992,17602431,1454019,0.082603306,0.679765933
2023,Diciembre,Huehuetenango,Reg VII,241.25,224.7,7.365376057,0.565008992,17602431,1454019,0.082603306,0.608404415
2023,Enero,Izabal,Reg III,158.84,144.49,9.931483148,0.32951862,17602431,458107,0.026025212,0.258468955
2023,Febrero,Izabal,Reg III,158.73,145.29,9.250464588,0.32951862,17602431,458107,0.026025212,0.240745303
2023,Marzo,Izabal,Reg III,159.78,148.36,7.697492586,0.32951862,17602431,458107,0.026025212,0.200328877
2023,Abril,Izabal,Reg III,160.22,149.36,7.271023032,0.32951862,17602431,458107,0.026025212,0.189229916
2023,Mayo,Izabal,Reg III,160.16,151.31,5.848919437,0.32951862,17602431,458107,0.026025212,0.152219369
2023,Junio,Izabal,Reg III,159.97,153.02,4.541889949,0.32951862,17602431,458107,0.026025212,0.118203649
2023,Julio,Izabal,Reg III,161.34,154.63,4.339390804,0.32951862,17602431,458107,0.026025212,0.112933566
2023,Agosto,Izabal,Reg III,162.08,155.34,4.338869576,0.32951862,17602431,458107,0.026025212,0.112920001
2023,Septiembre,Izabal,Reg III,162.84,155.98,4.397999744,0.32951862,17602431,458107,0.026025212,0.114458876
2023,Octubre,Izabal,Reg III,164.58,157.69,4.369332234,0.32951862,17602431,458107,0.026025212,0.113712798
2023,Noviembre,Izabal,Reg III,162.45,157.66,3.038183433,0.32951862,17602431,458107,0.026025212,0.079069368
2023,Diciembre,Izabal,Reg III,162.35,158.65,2.33217775,0.32951862,17602431,458107,0.026025212,0.060695421
2023,Enero,Jalapa,Reg IV,234.63,212.98,10.16527373,0.288484002,17602431,413918,0.02351482,0.239034584
2023,Febrero,Jalapa,Reg IV,236.03,214.11,10.23772827,0.288484002,17602431,413918,0.02351482,0.24073834
2023,Marzo,Jalapa,Reg IV,237.7,217.01,9.534122851,0.288484002,17602431,413918,0.02351482,0.224193185
2023,Abril,Jalapa,Reg IV,236.98,217.45,8.981375029,0.288484002,17602431,413918,0.02351482,0.211195419
2023,Mayo,Jalapa,Reg IV,237.93,218.93,8.67857306,0.288484002,17602431,413918,0.02351482,0.204075085
2023,Junio,Jalapa,Reg IV,240.12,226.94,5.807702476,0.288484002,17602431,413918,0.02351482,0.136567079
2023,Julio,Jalapa,Reg IV,242.17,227.57,6.415608384,0.288484002,17602431,413918,0.02351482,0.150861878
2023,Agosto,Jalapa,Reg IV,243.79,228.73,6.584182224,0.288484002,17602431,413918,0.02351482,0.154825861
2023,Septiembre,Jalapa,Reg IV,243.94,229.96,6.079318142,0.288484002,17602431,413918,0.02351482,0.142954073
2023,Octubre,Jalapa,Reg IV,246.65,233.71,5.536776347,0.288484002,17602431,413918,0.02351482,0.1301963
2023,Noviembre,Jalapa,Reg IV,246.17,234.16,5.128971643,0.288484002,17602431,413918,0.02351482,0.120606846
2023,Diciembre,Jalapa,Reg IV,247.01,235.01,5.106165695,0.288484002,17602431,413918,0.02351482,0.120070568
2023,Enero,Jutiapa,Reg IV,234.63,212.98,10.16527373,0.393055776,17602431,563958,0.032038643,0.325681575
2023,Febrero,Jutiapa,Reg IV,236.03,214.11,10.23772827,0.393055776,17602431,563958,0.032038643,0.32800292
2023,Marzo,Jutiapa,Reg IV,237.7,217.01,9.534122851,0.393055776,17602431,563958,0.032038643,0.305460357
2023,Abril,Jutiapa,Reg IV,236.98,217.45,8.981375029,0.393055776,17602431,563958,0.032038643,0.287751067
2023,Mayo,Jutiapa,Reg IV,237.93,218.93,8.67857306,0.393055776,17602431,563958,0.032038643,0.278049703
2023,Junio,Jutiapa,Reg IV,240.12,226.94,5.807702476,0.393055776,17602431,563958,0.032038643,0.186070905
2023,Julio,Jutiapa,Reg IV,242.17,227.57,6.415608384,0.393055776,17602431,563958,0.032038643,0.205547386
2023,Agosto,Jutiapa,Reg IV,243.79,228.73,6.584182224,0.393055776,17602431,563958,0.032038643,0.210948263
2023,Septiembre,Jutiapa,Reg IV,243.94,229.96,6.079318142,0.393055776,17602431,563958,0.032038643,0.194773103
2023,Octubre,Jutiapa,Reg IV,246.65,233.71,5.536776347,0.393055776,17602431,563958,0.032038643,0.1773908
2023,Noviembre,Jutiapa,Reg IV,246.17,234.16,5.128971643,0.393055776,17602431,563958,0.032038643,0.164325291
2023,Diciembre,Jutiapa,Reg IV,247.01,235.01,5.106165695,0.393055776,17602431,563958,0.032038643,0.163594619
2023,Enero,Petén,Reg VIII,170.44,156.42,8.963048204,1,17602431,640151,0.036367193,0.325960901
2023,Febrero,Petén,Reg VIII,172,156.92,9.609992353,1,17602431,640151,0.036367193,0.349488444
2023,Marzo,Petén,Reg VIII,172.06,158.34,8.66489832,1,17602431,640151,0.036367193,0.315118027
2023,Abril,Petén,Reg VIII,172.18,160.11,7.538567235,1,17602431,640151,0.036367193,0.274156527
2023,Mayo,Petén,Reg VIII,172.32,161.86,6.462374892,1,17602431,640151,0.036367193,0.235018433
2023,Junio,Petén,Reg VIII,172.82,163.81,5.500274709,1,17602431,640151,0.036367193,0.20002955
2023,Julio,Petén,Reg VIII,173.3,165.69,4.592914479,1,17602431,640151,0.036367193,0.167031406
2023,Agosto,Petén,Reg VIII,174.66,167.41,4.330685144,1,17602431,640151,0.036367193,0.157494861
2023,Septiembre,Petén,Reg VIII,177.84,169.12,5.156102176,1,17602431,640151,0.036367193,0.187512961
2023,Octubre,Petén,Reg VIII,181.38,170.62,6.30641191,1,17602431,640151,0.036367193,0.229346497
2023,Noviembre,Petén,Reg VIII,179.04,170.3,5.132119789,1,17602431,640151,0.036367193,0.186640789
2023,Diciembre,Petén,Reg VIII,179,170.72,4.85004686,1,17602431,640151,0.036367193,0.176382589
2023,Enero,Quetzaltenango,Reg VI,153.8,139.86,9.967109967,0.224641699,17602431,936385,0.053196345,0.530213825
2023,Febrero,Quetzaltenango,Reg VI,154.9,139.99,10.65076077,0.224641699,17602431,936385,0.053196345,0.566581549
2023,Marzo,Quetzaltenango,Reg VI,155.55,141.93,9.596279856,0.224641699,17602431,936385,0.053196345,0.510487018
2023,Abril,Quetzaltenango,Reg VI,155.56,142.74,8.981364719,0.224641699,17602431,936385,0.053196345,0.47777578
2023,Mayo,Quetzaltenango,Reg VI,154.98,145.27,6.684105459,0.224641699,17602431,936385,0.053196345,0.355569983
2023,Junio,Quetzaltenango,Reg VI,155.42,147.77,5.176964201,0.224641699,17602431,936385,0.053196345,0.275395576
2023,Julio,Quetzaltenango,Reg VI,155.8,149.27,4.374623166,0.224641699,17602431,936385,0.053196345,0.232713965
2023,Agosto,Quetzaltenango,Reg VI,157.35,150.8,4.343501326,0.224641699,17602431,936385,0.053196345,0.231058397
2023,Septiembre,Quetzaltenango,Reg VI,159.52,150.48,6.00744285,0.224641699,17602431,936385,0.053196345,0.319574005
2023,Octubre,Quetzaltenango,Reg VI,162.22,151.47,7.09711494,0.224641699,17602431,936385,0.053196345,0.377540578
2023,Noviembre,Quetzaltenango,Reg VI,160.7,152.16,5.612513144,0.224641699,17602431,936385,0.053196345,0.298565188
2023,Diciembre,Quetzaltenango,Reg VI,161.12,152.78,5.45882969,0.224641699,17602431,936385,0.053196345,0.29038979
2023,Enero,Quiché,Reg VII,227.34,205.68,10.53092182,0.434991008,17602431,1119425,0.063594909,0.669713016
2023,Febrero,Quiché,Reg VII,232.92,206.62,12.72868067,0.434991008,17602431,1119425,0.063594909,0.809479291
2023,Marzo,Quiché,Reg VII,234.5,209.72,11.81575434,0.434991008,17602431,1119425,0.063594909,0.751421824
2023,Abril,Quiché,Reg VII,234.72,210.09,11.72354705,0.434991008,17602431,1119425,0.063594909,0.745557909
2023,Mayo,Quiché,Reg VII,234.15,211.97,10.46374487,0.434991008,17602431,1119425,0.063594909,0.665440904
2023,Junio,Quiché,Reg VII,235.72,220.36,6.970412053,0.434991008,17602431,1119425,0.063594909,0.443282721
2023,Julio,Quiché,Reg VII,238.29,225.71,5.573523548,0.434991008,17602431,1119425,0.063594909,0.354447724
2023,Agosto,Quiché,Reg VII,239.98,225.93,6.218740318,0.434991008,17602431,1119425,0.063594909,0.395480225
2023,Septiembre,Quiché,Reg VII,241.05,225.54,6.876828944,0.434991008,17602431,1119425,0.063594909,0.437331312
2023,Octubre,Quiché,Reg VII,248.21,227.54,9.084117078,0.434991008,17602431,1119425,0.063594909,0.5777036
2023,Noviembre,Quiché,Reg VII,243.57,225.05,8.229282382,0.434991008,17602431,1119425,0.063594909,0.523340465
2023,Diciembre,Quiché,Reg VII,241.25,224.7,7.365376057,0.434991008,17602431,1119425,0.063594909,0.468400421
2023,Enero,Retalhuleu,Reg VI,153.8,139.86,9.967109967,0.092790455,17602431,386783,0.021973272,0.219010016
2023,Febrero,Retalhuleu,Reg VI,154.9,139.99,10.65076077,0.092790455,17602431,386783,0.021973272,0.234032061
2023,Marzo,Retalhuleu,Reg VI,155.55,141.93,9.596279856,0.092790455,17602431,386783,0.021973272,0.210861665
2023,Abril,Retalhuleu,Reg VI,155.56,142.74,8.981364719,0.092790455,17602431,386783,0.021973272,0.197349968
2023,Mayo,Retalhuleu,Reg VI,154.98,145.27,6.684105459,0.092790455,17602431,386783,0.021973272,0.146871666
2023,Junio,Retalhuleu,Reg VI,155.42,147.77,5.176964201,0.092790455,17602431,386783,0.021973272,0.113754841
2023,Julio,Retalhuleu,Reg VI,155.8,149.27,4.374623166,0.092790455,17602431,386783,0.021973272,0.096124784
2023,Agosto,Retalhuleu,Reg VI,157.35,150.8,4.343501326,0.092790455,17602431,386783,0.021973272,0.095440935
2023,Septiembre,Retalhuleu,Reg VI,159.52,150.48,6.00744285,0.092790455,17602431,386783,0.021973272,0.132003174
2023,Octubre,Retalhuleu,Reg VI,162.22,151.47,7.09711494,0.092790455,17602431,386783,0.021973272,0.155946835
2023,Noviembre,Retalhuleu,Reg VI,160.7,152.16,5.612513144,0.092790455,17602431,386783,0.021973272,0.123325277
2023,Diciembre,Retalhuleu,Reg VI,161.12,152.78,5.45882969,0.092790455,17602431,386783,0.021973272,0.119948348
2023,Enero,Sacatepéquez,Reg V,154.39,141.1,9.418851878,0.203825559,17602431,408476,0.023205658,0.218570659
2023,Febrero,Sacatepéquez,Reg V,154.91,141.06,9.818516943,0.203825559,17602431,408476,0.023205658,0.22784515
2023,Marzo,Sacatepéquez,Reg V,155.45,143.74,8.14665368,0.203825559,17602431,408476,0.023205658,0.189048462
2023,Abril,Sacatepéquez,Reg V,155.76,144.43,7.844630617,0.203825559,17602431,408476,0.023205658,0.182039818
2023,Mayo,Sacatepéquez,Reg V,155.24,147.17,5.483454508,0.203825559,17602431,408476,0.023205658,0.127247172
2023,Junio,Sacatepéquez,Reg V,155.01,148.61,4.306574255,0.203825559,17602431,408476,0.023205658,0.099936891
2023,Julio,Sacatepéquez,Reg V,155.48,150.37,3.398284232,0.203825559,17602431,408476,0.023205658,0.078859423
2023,Agosto,Sacatepéquez,Reg V,156.64,151.26,3.556789634,0.203825559,17602431,408476,0.023205658,0.082537645
2023,Septiembre,Sacatepéquez,Reg V,158.38,152.18,4.074122749,0.203825559,17602431,408476,0.023205658,0.094542701
2023,Octubre,Sacatepéquez,Reg V,160.36,153.58,4.414637323,0.203825559,17602431,408476,0.023205658,0.102444565
2023,Noviembre,Sacatepéquez,Reg V,159.31,153.8,3.582574772,0.203825559,17602431,408476,0.023205658,0.083136006
2023,Diciembre,Sacatepéquez,Reg V,159.41,154.16,3.405552673,0.203825559,17602431,408476,0.023205658,0.079028092
2023,Enero,San Marcos,Reg VI,153.8,139.86,9.967109967,0.293389781,17602431,1222951,0.069476256,0.692477482
2023,Febrero,San Marcos,Reg VI,154.9,139.99,10.65076077,0.293389781,17602431,1222951,0.069476256,0.73997498
2023,Marzo,San Marcos,Reg VI,155.55,141.93,9.596279856,0.293389781,17602431,1222951,0.069476256,0.666713595
