"","type_code","freq_code","ref_period_id","ref_year","ref_month","period","reporter_code","reporter_iso","reporter_desc","flow_code","flow_desc","partner_code","partner_iso","partner_desc","partner2code","partner2iso","partner2desc","classification_code","classification_search_code","is_original_classification","cmd_code","cmd_desc","aggr_level","is_leaf","customs_code","customs_desc","mos_code","mot_code","mot_desc","qty_unit_code","qty_unit_abbr","qty","is_qty_estimated","alt_qty_unit_code","alt_qty_unit_abbr","alt_qty","is_alt_qty_estimated","net_wgt","is_net_wgt_estimated","gross_wgt","is_gross_wgt_estimated","cifvalue","fobvalue","primary_value","legacy_estimation_flag","is_reported","is_aggregate","count"
"1","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",4,"AFG","Afghanistan",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,83337,83337,0,TRUE,FALSE,NA
"2","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",12,"DZA","Algeria",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,346748,346748,0,TRUE,FALSE,NA
"3","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",24,"AGO","Angola",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,22325,22325,0,TRUE,FALSE,NA
"4","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",28,"ATG","Antigua and Barbuda",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,439264,439264,0,TRUE,FALSE,NA
"5","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",32,"ARG","Argentina",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,7456760,7456760,0,TRUE,FALSE,NA
"6","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",36,"AUS","Australia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,20173855,20173855,0,TRUE,FALSE,NA
"7","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",40,"AUT","Austria",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,357572,357572,0,TRUE,FALSE,NA
"8","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",44,"BHS","Bahamas",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,5042867,5042867,0,TRUE,FALSE,NA
"9","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",48,"BHR","Bahrain",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,833639,833639,0,TRUE,FALSE,NA
"10","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",50,"BGD","Bangladesh",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,12195635,12195635,0,TRUE,FALSE,NA
"11","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",52,"BRB","Barbados",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,3093448,3093448,0,TRUE,FALSE,NA
"12","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",56,"BEL","Belgium",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,117440821,117440821,0,TRUE,FALSE,NA
"13","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",60,"BMU","Bermuda",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,277814,277814,0,TRUE,FALSE,NA
"14","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",68,"BOL","Bolivia (Plurinational State of)",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,1175902,1175902,0,TRUE,FALSE,NA
"15","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",76,"BRA","Brazil",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,20043254,20043254,0,TRUE,FALSE,NA
"16","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",84,"BLZ","Belize",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,85532830,85532830,0,TRUE,FALSE,NA
"17","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",92,"VGB","Br. Virgin Isds",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,15155,15155,0,TRUE,FALSE,NA
"18","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",100,"BGR","Bulgaria",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,7307275,7307275,0,TRUE,FALSE,NA
"19","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",104,"MMR","Myanmar",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,671296,671296,0,TRUE,FALSE,NA
"20","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",112,"BLR","Belarus",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,4296,4296,0,TRUE,FALSE,NA
"21","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",116,"KHM","Cambodia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,20000,20000,0,TRUE,FALSE,NA
"22","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",120,"CMR","Cameroon",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,2976595,2976595,0,TRUE,FALSE,NA
"23","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",124,"CAN","Canada",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,232161948,232161948,0,TRUE,FALSE,NA
"24","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",136,"CYM","Cayman Isds",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,231545,231545,0,TRUE,FALSE,NA
"25","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",144,"LKA","Sri Lanka",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,382967,382967,0,TRUE,FALSE,NA
"26","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",152,"CHL","Chile",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,104899579,104899579,0,TRUE,FALSE,NA
"27","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",156,"CHN","China",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,207185396,207185396,0,TRUE,FALSE,NA
"28","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",166,"CCK","Cocos Isds",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,12678,12678,0,TRUE,FALSE,NA
"29","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",170,"COL","Colombia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,62203972,62203972,0,TRUE,FALSE,NA
"30","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",178,"COG","Congo",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,81985,81985,0,TRUE,FALSE,NA
"31","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",180,"COD","Dem. Rep. of the Congo",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,26412352,26412352,0,TRUE,FALSE,NA
"32","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",188,"CRI","Costa Rica",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,417674839,417674839,0,TRUE,FALSE,NA
"33","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",192,"CUB","Cuba",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,21643217,21643217,0,TRUE,FALSE,NA
"34","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",196,"CYP","Cyprus",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,19542,19542,0,TRUE,FALSE,NA
"35","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",203,"CZE","Czechia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,716582,716582,0,TRUE,FALSE,NA
"36","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",204,"BEN","Benin",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,20132,20132,0,TRUE,FALSE,NA
"37","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",208,"DNK","Denmark",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,1691858,1691858,0,TRUE,FALSE,NA
"38","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",212,"DMA","Dominica",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,151818,151818,0,TRUE,FALSE,NA
"39","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",214,"DOM","Dominican Rep.",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,150884662,150884662,0,TRUE,FALSE,NA
"40","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",218,"ECU","Ecuador",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,38040248,38040248,0,TRUE,FALSE,NA
"41","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",222,"SLV","El Salvador",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,1239767515,1239767515,0,TRUE,FALSE,NA
"42","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",231,"ETH","Ethiopia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,458,458,0,TRUE,FALSE,NA
"43","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",233,"EST","Estonia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,233120,233120,0,TRUE,FALSE,NA
"44","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",246,"FIN","Finland",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,4727447,4727447,0,TRUE,FALSE,NA
"45","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",251,"FRA","France",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,22079194,22079194,0,TRUE,FALSE,NA
"46","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",262,"DJI","Djibouti",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,267051,267051,0,TRUE,FALSE,NA
"47","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",276,"DEU","Germany",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,85105108,85105108,0,TRUE,FALSE,NA
"48","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",288,"GHA","Ghana",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,81715984,81715984,0,TRUE,FALSE,NA
"49","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",292,"GIB","Gibraltar",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,22231244,22231244,0,TRUE,FALSE,NA
"50","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",300,"GRC","Greece",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,40312480,40312480,0,TRUE,FALSE,NA
"51","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",308,"GRD","Grenada",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,819611,819611,0,TRUE,FALSE,NA
"52","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",316,"GUM","Guam",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,58925,58925,0,TRUE,FALSE,NA
"53","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",324,"GIN","Guinea",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,4132606,4132606,0,TRUE,FALSE,NA
"54","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",328,"GUY","Guyana",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,2777820,2777820,0,TRUE,FALSE,NA
"55","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",332,"HTI","Haiti",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,41818885,41818885,0,TRUE,FALSE,NA
"56","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",340,"HND","Honduras",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,903372628,903372628,0,TRUE,FALSE,NA
"57","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",344,"HKG","China, Hong Kong SAR",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,6178432,6178432,0,TRUE,FALSE,NA
"58","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",352,"ISL","Iceland",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,122850,122850,0,TRUE,FALSE,NA
"59","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",360,"IDN","Indonesia",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,624807,624807,0,TRUE,FALSE,NA
"60","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",364,"IRN","Iran",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,6680,6680,0,TRUE,FALSE,NA
"61","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",368,"IRQ","Iraq",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,1735973,1735973,0,TRUE,FALSE,NA
"62","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",372,"IRL","Ireland",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,2656237,2656237,0,TRUE,FALSE,NA
"63","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",376,"ISR","Israel",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,5453740,5453740,0,TRUE,FALSE,NA
"64","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",380,"ITA","Italy",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,109580079,109580079,0,TRUE,FALSE,NA
"65","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",384,"CIV","Côte d'Ivoire",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,12658815,12658815,0,TRUE,FALSE,NA
"66","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",388,"JAM","Jamaica",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,29430980,29430980,0,TRUE,FALSE,NA
"67","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",392,"JPN","Japan",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,185442961,185442961,0,TRUE,FALSE,NA
"68","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",398,"KAZ","Kazakhstan",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,101159127,101159127,0,TRUE,FALSE,NA
"69","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",400,"JOR","Jordan",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,10756949,10756949,0,TRUE,FALSE,NA
"70","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",404,"KEN","Kenya",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,755056,755056,0,TRUE,FALSE,NA
"71","C","A",20150101,2015,52,"2015",320,"GTM","Guatemala","X","Export",408,"PRK","Dem. People's Rep. of Korea",0,"W00","World","H4","HS",TRUE,"TOTAL","All Commodities",0,FALSE,"C00","TOTAL CPC","0",0,"TOTAL MOT",-1,"N/A",NA,FALSE,-1,"N/A",NA,FALSE,NA,FALSE,NA,FALSE,NA,4373716,4373716,0,TRUE,FALSE,NA
